src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
7157,7157,7157,7157,10,1,100048,4689.75,21.7171,21.9137,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,11,1,100048,4689.75,20.2414,20.3965,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,12,1,100048,4689.75,18.4823,18.7174,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.86822,4.91662,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.89165,4.94801,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.88778,6.23268,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.90459,6.83819,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.88238,7.73892,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
5120,5120,5120,5120,16,1,51200,2400.0,4.96058,5.37948,0,false,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
19829,19829,19829,19829,16,1,768000,36000.0,75.4168,75.6859,0,false,M values: M=19829, M_blk=64, M_tail=53, M_chunks=78, M_chunk_elems=256, num_M_blocks=310, M_chunk_size=4,N values: N=19829, N_blk=64, N_tail=53, N_chunks=62, N_chunk_elems=320, num_N_blocks=310, N_chunk_size=5,K values: K=19829, K_blk=32, K_tail=22, K_chunks=23, K_chunk_elems=864,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
19829,19829,19829,19829,16,1,768000,36000.0,75.482,78.6433,0,false,M values: M=19829, M_blk=64, M_tail=53, M_chunks=78, M_chunk_elems=256, num_M_blocks=310, M_chunk_size=4,N values: N=19829, N_blk=64, N_tail=53, N_chunks=62, N_chunk_elems=320, num_N_blocks=310, N_chunk_size=5,K values: K=19829, K_blk=32, K_tail=22, K_chunks=23, K_chunk_elems=864,
src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
19829,19829,19829,19829,16,1,768000,36000.0,75.5289,111.487,0,false,M values: M=19829, M_blk=64, M_tail=53, M_chunks=78, M_chunk_elems=256, num_M_blocks=310, M_chunk_size=4,N values: N=19829, N_blk=64, N_tail=53, N_chunks=62, N_chunk_elems=320, num_N_blocks=310, N_chunk_size=5,K values: K=19829, K_blk=32, K_tail=22, K_chunks=23, K_chunk_elems=864,
